log2FC	gene_length_kb
26671	0.105082138680905	57.706
26672	0.0756388806083587	57.707
26673	-0.0750861507359219	57.709
26674	-0.0518971510867048	57.715
26675	-0.462967769254961	57.726
26676	0.00244669059166368	57.74
26677	-0.162650550832947	57.752
26678	-0.689917515044319	57.766
26679	-0.0466735175318208	57.777
26680	0.0924611350022534	57.8
26681	-0.191014880982375	57.807
26683	-0.0603133030829309	57.823
26684	-0.0749134012176911	57.827
26685	0.0431618833588771	57.829
26686	0.00841966330101996	57.839
26687	0.116732604307842	57.843
26688	-0.740511398133483	57.852
26689	-0.504694102416505	57.868
26690	-0.072035263833082	57.869
26691	-0.0255052341774919	57.873
26692	-0.16173595723307	57.902
26693	0.180071269540321	57.907
26694	-0.133518741199028	57.916
26695	-0.512438276338241	57.923
26696	0.196642327459266	57.926
26697	-0.202183415445933	57.935
26698	0.371200633458414	57.992
26699	0.0970218891260559	57.994
26700	-0.25661692302095	58.026
26701	-0.845994222150197	58.035
26702	-0.188933402030422	58.037
26703	-0.0150780748742851	58.05
26704	0.186510737752327	58.059
26705	-0.0945698199513981	58.062
26706	-0.136992995973698	58.063
26707	-0.0245912930381729	58.075
26708	-0.355944613104777	58.076
26709	-0.0739595323809396	58.097
26710	-0.212755562579535	58.107
26711	0.0955563380827132	58.108
26712	-0.265596902159253	58.114
26713	0.43828489953639	58.123
26714	-0.986910474925973	58.124
26715	-0.54095921384373	58.129
26716	-0.134224602155292	58.13
26717	-0.10258123925584	58.145
26718	0.0640151283670671	58.16
26719	-0.196103342607185	58.16
26720	0.194921956213363	58.181
26722	-0.125350439987517	58.199
26723	-0.0313233008651622	58.203
26724	-0.17798546895933	58.241
26725	-0.482113160681129	58.243
26726	-0.0968978899161891	58.25
26727	0.225935457087365	58.257
26728	0.0440128534924752	58.262
26729	-0.204323458560337	58.269
26730	-0.505847884645293	58.278
26731	0.149762980549509	58.283
26732	-0.0963574782035454	58.334
26733	0.00881483358509223	58.335
26734	-0.409014626834198	58.34
26735	-0.796012210969585	58.385
26736	-0.352802914117731	58.409
26737	-0.00691411872532739	58.415
26738	0.49392169791275	58.48
26739	-0.219133490468872	58.499
26740	-0.350761433492973	58.523
26741	-0.481549109970088	58.535
26742	-0.149628237392946	58.537
26743	-0.340098256559149	58.571
26744	-0.652786685669256	58.575
26745	0.141291837110669	58.58
26746	-0.216640360626514	58.591
26747	-0.168610954527438	58.604
26748	-1.01505836552639	58.606
26749	0.0995747121681996	58.623
26750	0.538177459278174	58.64
26751	0.0161517198056007	58.661
26753	0.00244669059166368	58.673
26754	-0.270905862332572	58.722
26755	-0.0603977335004321	58.722
26756	0.689430346998879	58.743
26757	-0.34225335795353	58.79
26758	-0.432503246126798	58.793
26759	0.0667824032726449	58.798
26760	0.806996266847627	58.805
26761	0.166097352127193	58.806
26762	2.33656879982918	58.812
26763	-0.0257368363200769	58.851
26764	-0.14352128479982	58.852
26765	-0.152233541379411	58.854
26766	-0.037734247745322	58.865
26767	-0.391972257283493	58.869
26768	-0.0680737660436484	58.879
26769	0.0916808135036707	58.88
26770	0.0239062553038353	58.885
26771	0.171952280104572	58.886
26772	-0.0878362676349601	58.892
26773	-0.1673423162779	58.908
26774	0.0912975712372198	58.91
26775	-0.345096358766023	58.93
26776	-0.284129341129886	58.95
26777	0.172462639364306	58.967
26778	-0.144195085510298	58.992
26779	-0.177782860964175	58.993
26780	-0.0416065123203834	59.003
26781	0.0845099480768809	59.016
26782	-0.207459932895101	59.029
26783	-0.312576603049727	59.042
26784	0.133811879728378	59.043
26785	0.079933046269458	59.079
26786	0.139196798957288	59.08
26787	-0.227528620051446	59.087
26788	0.116158003608686	59.097
26789	-0.0199586662836176	59.111
26790	-0.199878715397033	59.113
26791	0.079607427019678	59.12
26792	-0.528926778306865	59.122
26793	0.465701477340873	59.133
26795	-0.326160660218561	59.149
26796	0.655449535633709	59.179
26797	0.0239062553038353	59.197
26798	-0.276053239278478	59.214
26799	-0.41678978072203	59.215
26800	-0.126979108158854	59.245
26802	-0.0785305559372291	59.254
26803	-0.0937758176351614	59.28
26804	0.278812614980022	59.292
26805	-0.0442801143367402	59.328
26806	0.22180183875661	59.35
26807	-0.286264753556458	59.359
26808	0.0653892596505353	59.366
26809	-0.877452939006063	59.367
26810	-0.0279252701170225	59.368
26811	0.094771260304283	59.371
26812	-0.10248272495515	59.38
26813	-0.0690937716813699	59.398
26814	-0.510011712296403	59.401
26815	-0.0310624109754455	59.418
26816	0.0320291744711948	59.456
26817	-0.0909954516697825	59.457
26818	0.422560732712625	59.461
26819	-0.40160320045116	59.467
26820	-0.890515196521998	59.496
26821	-0.0402887702265471	59.507
26822	0.290680926090193	59.538
26823	-0.0210975973560041	59.547
26824	0.0405165321765171	59.555
26825	-0.0337473492059919	59.6
26826	0.340978618119476	59.612
26827	-0.0937181703472511	59.621
26828	-0.165142620207289	59.63
26829	-0.142884833390123	59.633
26830	0.147347573054108	59.646
26831	0.0277873600759575	59.65
26832	-0.422257053233059	59.653
26833	-0.104762087170522	59.666
26834	0.153252259941121	59.671
26835	-0.864908586129307	59.682
26836	-0.317004467796616	59.684
26837	-0.390771701329884	59.689
26838	-0.145480732063301	59.692
26839	-0.372003501659189	59.703
26840	-0.111648034018846	59.72
26841	-0.274447226292092	59.722
26842	-0.607580108451933	59.741
26844	0.199770071158705	59.776
26845	-0.158735922801519	59.783
26846	-0.106135546645995	59.825
26847	-0.992815507137788	59.883
26848	0.0504630663362687	59.893
26849	-0.0335236760778456	59.903
26850	-0.14679192872657	59.909
26851	-0.0293887986377383	59.917
26852	0.491647335577362	59.924
26853	-0.133632833263154	59.934
26854	-0.187736994101225	59.969
26855	-2.22622578162435	59.988
26856	-0.163456493434251	59.988
26857	-0.197899465273058	59.99
26858	0.456609528373582	59.999
26859	0.0205161727091105	60.053
26860	-0.0697929063425923	60.057
26861	0.0248763352317156	60.11
26862	-0.474814584547955	60.134
26863	0.144216427044516	60.144
26864	0.180801929471479	60.196
26865	-0.0365262080872581	60.204
26866	-0.34185824687385	60.206
26867	-1.29083778186002	60.223
26868	0.0802658890560042	60.224
26869	-0.580787759046166	60.228
26870	0.122714953838934	60.252
26871	-0.0466735175318208	60.267
26872	-0.0772027775640045	60.277
26873	-0.0215649909296678	60.287
26874	-0.0257368363200769	60.313
26875	0.384893831007429	60.323
26876	-0.220371178847867	60.325
26877	-0.153301931554924	60.339
26878	0.422786329389671	60.348
26879	-0.527705013189248	60.363
26880	0.0038505902413447	60.383
26881	0.131989342038005	60.403
26882	0.468160524857173	60.404
26883	-0.237350349705005	60.404
26884	0.58238143497408	60.407
26885	0.634692089132167	60.408
26886	-0.0214932980382041	60.413
26887	0.24842519246599	60.418
26888	-0.20691933835534	60.442
26889	-0.223569497476576	60.447
26890	0.00045185177047625	60.464
26891	-0.109089522013345	60.471
26892	-0.0408512681330832	60.474
26893	0.0234906327744477	60.487
26894	-0.918574513785254	60.492
26895	0.143941519702841	60.498
26896	-0.108256347169702	60.509
26897	0.143727417376875	60.518
26898	-0.0856696313345686	60.524
26899	-0.907032044442742	60.53
26900	0.227383832527138	60.549
26901	-0.330401102819789	60.551
26902	-0.28002397387987	60.572
26903	-0.344967562872087	60.597
26904	-0.142939215761536	60.603
26905	-0.369277466293649	60.64
26906	-0.207215640216559	60.641
26907	-0.177193330721905	60.645
26908	0.0470276252847645	60.664
26909	-0.0901379830991699	60.67
26910	0.121531015359652	60.68
26911	-0.153914929242398	60.713
26912	-0.353267730018083	60.718
26913	0.163465660858582	60.719
26914	-0.909554397139562	60.736
26915	-0.000226344433330611	60.736
26916	0.00226243821273538	60.776
26917	0.0248789599722657	60.783
26918	-0.0643497276793258	60.813
26919	-0.081990161778467	60.864
26920	-0.34645335924118	60.878
26921	-0.0387935253257718	60.914
26922	-0.373271663367408	60.92
26923	-0.462059629777373	60.923
26924	-0.0195878741376391	60.966
26925	0.461135871206741	60.976
26926	0.0411621427128608	60.977
26928	0.243602899625595	60.993
26929	0.0662850155932389	61.008
26930	0.193622451215938	61.015
26931	-0.127813134901169	61.021
26932	-0.0619170315829069	61.022
26933	0.243307020064799	61.027
26934	-0.334897854469573	61.048
26935	-0.0544904757012318	61.052
26936	-0.0588440881708418	61.055
26937	-1.3976454375123	61.063
26938	-0.427563228471265	61.07
26939	0.0649070528560286	61.085
26940	0.00997142774837686	61.102
26941	-0.314380772095916	61.103
26942	0.5482860942464	61.108
26943	-0.133245122171636	61.13
26944	-0.2188667595668	61.133
26945	-0.149222853250181	61.206
26946	0.0881617948176957	61.21
26947	-0.175058029854833	61.237
26948	-0.707207261147511	61.246
26949	-0.277841188936935	61.259
26950	-0.0787677135591322	61.261
26951	0.00631215184392561	61.273
26952	0.0457562333092444	61.277
26953	-0.206090783515296	61.299
26954	0.112462442362063	61.308
26955	0.0635995842097813	61.352
26956	0.0319224073533199	61.368
26957	-0.0579741511114423	61.377
26958	0.132588044513163	61.423
26959	-0.0294197607710778	61.442
26960	-0.140367500080405	61.495
26961	-0.319376328123918	61.521
26962	-0.00869065167672778	61.529
26964	0.215261928525635	61.585
26965	0.261057006176192	61.587
26966	0.0486421411614188	61.602
26967	-0.0367945174686535	61.613
26968	-0.49763602700344	61.615
26969	0.129366080087081	61.616
26970	-0.529158151710028	61.619
26971	-0.801307504021141	61.628
26972	0.182124083908685	61.642
26973	0.148861781100889	61.647
26974	-0.461564116584184	61.692
26975	-0.0624131522309155	61.708
26976	0.378470563310274	61.712
26977	-0.128149970732074	61.728
26978	0.134048716114519	61.735
26979	-0.252774331743832	61.751
26980	-0.326984467656003	61.766
26981	-0.0377574607072752	61.796
26982	-0.771118829539591	61.803
26983	0.442058841707885	61.805
26984	-0.153337857850618	61.85
26985	0.704209787581843	61.871
26986	-0.07384157846527	61.873
26987	-0.296343053809141	61.899
26988	0.0282737991354708	61.903
26990	-0.258951861397318	61.928
26991	-0.940689439783914	61.941
26992	-0.239371365979615	61.945
26993	-0.139144225494882	61.967
26994	-0.670197349618048	61.968
26995	0.0050261323742341	61.974
26996	0.404769102911134	61.982
26997	-0.904553314928445	62.008
26998	0.265524913975762	62.013
26999	-0.0607558302759459	62.025
27000	-0.647434420028528	62.041
27001	-0.305889701204254	62.05
27002	0.0511448978921015	62.057
27003	0.297941318764958	62.075
27004	0.411612343203729	62.11
27005	0.179683189680252	62.15
27006	0.0107360345289018	62.204
27007	-0.08736700074254	62.208
27008	-1.30043286519529	62.209
27009	0.404708744946841	62.224
27010	-0.386364885905906	62.235
27011	0.0297735018091798	62.255
27012	-0.0300175904955162	62.258
27013	0.264976775659128	62.285
27014	0.11754889005157	62.342
27015	-0.212983914316742	62.362
27016	-0.4354665141865	62.362
27017	-0.468889919301854	62.381
27018	0.357226824423433	62.399
27019	-0.0371178822849725	62.407
27020	-0.536075938419848	62.41
27021	0.486211758683901	62.415
27022	-0.0298241032690896	62.422
27023	-0.0420930055439242	62.432
27024	0.000815198410754744	62.438
27025	-0.473947170992895	62.458
27026	0.0618665130314964	62.471
27027	0.0755617243998644	62.518
27028	0.370463048062801	62.52
27029	-0.00122273292576913	62.541
27030	-0.259951347260342	62.548
27031	-0.312550180132388	62.602
27032	-0.168704702603146	62.612
27033	-0.501877282777952	62.644
27034	-0.563511309782209	62.645
27035	-0.215793000589771	62.664
27036	-0.43077348867344	62.666
27037	0.325394761228222	62.666
27038	0.124126738233963	62.676
27039	-0.158887873619721	62.689
27040	-0.0888364351094746	62.693
27041	0.26099745191976	62.694
27042	-0.496577320968174	62.709
27043	-0.0343653545041687	62.716
27044	0.320028917583041	62.762
27045	-0.480151470457286	62.764
27046	-0.323904387562583	62.798
27047	-0.0469840530120833	62.808
27048	-0.196411044761447	62.824
27049	-0.743578662190717	62.827
27050	-0.210724785869733	62.839
27051	0.0753212904426437	62.844
27052	-0.0752427599636471	62.849
27053	0.234596634142253	62.884
27054	-0.0903238961627701	62.885
27055	-0.195395327787176	62.917
27056	0.325175022221028	63.03
27057	-0.388162769193463	63.05
27058	0.133321805030304	63.051
27059	-0.0883977414520001	63.052
27060	-0.0928076101110476	63.069
27061	-0.0460246850957076	63.133
27062	0.0149262639112633	63.138
27063	0.155173883542083	63.165
27064	0.551134228749889	63.168
27065	-0.418020092757686	63.191
27066	0.16267835195748	63.199
27067	0.501178575226211	63.209
27068	-0.207440666374689	63.211
27069	0.0174612525408488	63.257
27070	-0.31350677441062	63.262
27071	-0.472322156679672	63.263
27072	0.128527591145956	63.293
27073	0.509436659249223	63.31
27074	-0.0315774640486827	63.337
27075	-0.327303002587332	63.394
27076	0.799282720857813	63.4
27077	-0.157779673051428	63.403
27078	-0.180327896595424	63.43
27079	-0.273650345472005	63.436
27080	-0.0739595323809396	63.464
27081	-0.474174968092963	63.511
27082	-0.253959198238049	63.521
27083	-0.451203976773436	63.524
27084	0.234557383471191	63.527
27085	-0.291554584368366	63.544
27086	-0.24151910149839	63.559
27087	0.37886120819019	63.569
27088	-0.172756809373404	63.572
27090	-0.109119645997001	63.592
27091	-0.0629152693582017	63.619
27092	-0.0417967441984299	63.642
27093	-0.13176167170293	63.663
27094	-0.510378125871853	63.663
27095	-0.0245475859807148	63.69
27096	-0.270844899799026	63.691
27097	0.189452737058102	63.708
27098	0.0753011478782898	63.716
27099	-0.636154230097669	63.723
27100	0.0382748752630223	63.729
27101	-0.111847454997863	63.743
27102	-0.0254464165968416	63.749
27103	-0.469793519541391	63.758
27104	-0.0149630713645835	63.773
27105	-1.46487993446904	63.779
27106	0.409484036981121	63.798
27107	-0.0811259038129002	63.816
27108	0.353517241407392	63.83
27109	0.0220132936764338	63.832
27110	0.0194170752561851	63.841
27111	0.149949830146793	63.842
27112	-0.915392297854041	63.866
27113	-0.340847905615593	63.868
27114	-1.02331905160601	63.907
27115	-0.827299545042103	63.929
27116	-0.179668904253274	63.935
27117	-0.187787324912551	63.943
27118	-0.092453049718158	64.007
27119	0.236158567169021	64.031
27120	-0.0756514418054906	64.049
27121	0.221804383242826	64.054
27122	0.0182468154460443	64.071
27123	0.0435503716574003	64.076
27124	0.307910973273383	64.091
27125	-0.103243539931248	64.095
27126	0.105328311059302	64.111
27127	-0.0361570515890048	64.157
27128	0.00108326102867156	64.173
27129	-0.15161075746927	64.21
27130	0.202565687003055	64.222
27131	0.1632351085517	64.234
27132	-0.161950411449518	64.251
27133	0.165047176699143	64.254
27134	0.0193569122901867	64.283
27135	-0.245819583702013	64.286
27136	0.239199259267278	64.298
27137	-0.149412765571902	64.305
27138	-0.181550641064033	64.314
27139	-0.0558065914591552	64.333
27140	0.131179772677485	64.344
27141	0.286925489633849	64.345
27142	0.182434392904036	64.354
27143	0.10255564396978	64.361
27144	-0.286942154257045	64.367
27145	0.551125129541408	64.374
27146	0.0251068315339277	64.388
27147	-0.270435267295097	64.432
27148	-0.0911045868064467	64.443
27149	0.0786468054141352	64.453
27150	0.536835199756431	64.467
27151	0.0667299602280193	64.472
27152	-0.193826508405921	64.479
27153	-0.193478067889201	64.498
27154	0.0350556636302126	64.5
27155	0.384705021215568	64.517
27156	0.2614902946739	64.524
27157	-0.259198778175983	64.534
27158	-0.322752171296913	64.537
27159	-0.115792455454292	64.566
27160	0.000601265303866584	64.571
27161	0.0108301046127238	64.583
27162	-0.316065664137822	64.588
27163	-0.573040572020509	64.603
27164	0.64679603000403	64.607
27165	0.387408815633222	64.683
27166	-0.20916999347182	64.728
27167	-0.0822747088933359	64.754
27168	0.214158808479914	64.756
27169	0.0305697576770343	64.769
27170	-0.59751969722854	64.772
27171	-0.13176167170293	64.776
27172	-0.404062059897245	64.785
27173	-0.340224867406205	64.842
27174	-0.393040004678442	64.845
27175	-0.317848694020928	64.857
27176	-0.144086967826905	64.86
27177	0.121090210042543	64.874
27178	0.133440559545208	64.887
27179	-0.0423174770708302	64.896
27180	0.269642480694018	64.919
27181	0.00277088559213466	64.937
27182	-0.335256648243908	64.972
27183	-0.377736896579031	64.977
27184	-0.201470870212789	64.99
27185	-0.292752543880305	64.992
27186	-0.127757417365813	65.008
27187	0.165607224532303	65.023
27188	-0.570873558846274	65.04
27189	-0.247511555827108	65.053
27190	-0.0623668501407334	65.058
27191	0.0561953682279456	65.06
27192	-0.0681039140681482	65.064
27193	-0.173935801717089	65.088
27194	-0.117586053227727	65.09
27195	-0.467809820826636	65.096
27196	0.0101018530024799	65.135
27197	0.159793894283458	65.14
27198	-0.510259705783733	65.169
27199	0.146104583181818	65.18
27200	-0.287510617572046	65.185
27201	-0.277876497155409	65.186
27203	0.0649070528560286	65.211
27204	-0.194946216317243	65.227
27205	0.202678495401304	65.232
27206	0.324914707290166	65.253
27207	-0.037689718213902	65.26
27208	0.201477697703302	65.293
27209	-0.124285413489095	65.304
27210	1.02404670521198	65.32
27211	-0.0329764592331166	65.332
27212	-0.0861738450041468	65.341
27213	-0.967841284305886	65.351
27214	0.49915896935347	65.355
27215	-0.151786677264263	65.36
27216	-0.316641938603206	65.37
27217	-0.0826014507774121	65.391
27218	-0.473149664312887	65.395
27219	-0.359961340512953	65.409
27220	-0.103300479182822	65.491
27221	-0.173894847885443	65.501
27222	0.546085967967062	65.505
27223	0.895179381208503	65.52
27224	-0.24080385742033	65.549
27225	-0.172225756926827	65.557
27226	0.0150108856196402	65.571
27227	-0.17482377774474	65.581
27228	-0.0271436808810538	65.596
27229	-0.665311302258489	65.608
27230	0.407872366815785	65.651
27231	-0.518065016947958	65.7
27232	0.141259251516468	65.721
27233	-0.351843017096564	65.726
27234	0.0528891340725943	65.736
27235	-0.0529489967783671	65.759
27236	0.191420184451954	65.786
27237	0.000602278910751854	65.807
27238	0.0134438851080734	65.832
27239	0.095225056671537	65.84
27240	-0.0991950332394838	65.843
27241	-0.113174049227473	65.853
27242	0.448654886483264	65.854
27243	0.296917184933337	65.863
27244	-0.280493813344065	65.89
27245	-0.218535171164434	65.899
27247	0.164722676493674	65.944
27248	-1.01697808996423	65.946
27249	0.249554341078257	65.963
27250	-0.0432780599669637	65.969
27251	0.527416173037982	65.983
27252	-0.0793283534306526	66.006
27253	-0.0881849848096543	66.008
27254	-0.125893466124497	66.019
27255	0.697194392857785	66.081
27256	-0.162808353543137	66.131
27257	0.156895526987364	66.151
27258	0.231823189069899	66.187
27259	-0.0553996988729959	66.198
27260	-0.270315121757232	66.204
27261	-0.0816205541795376	66.22
27262	0.0695051874709458	66.233
27263	0.0959617823983028	66.255
27264	0.411550854497264	66.259
27265	-0.270424410555919	66.267
27266	-0.307853155119117	66.289
27267	-0.00197582209562667	66.301
27268	-0.431796384747833	66.301
27269	-0.0630934999306032	66.324
27270	0.0178986380720289	66.363
27271	-0.222773958612463	66.406
27272	0.40757831503328	66.462
27273	0.164534490358866	66.464
27274	0.0804689488422673	66.466
27275	-0.30973369610933	66.496
27276	-0.0476270430575893	66.521
27277	-0.107849576278591	66.524
27278	0.166294403911992	66.552
27279	0.266738266818697	66.604
27280	0.0786830486393149	66.638
27281	-0.40385512092264	66.641
27282	-0.377466789134636	66.677
27283	0.0517016386157538	66.734
27284	-0.0663875178211217	66.767
27285	0.064803600588593	66.778
27286	0.00267743845983919	66.781
27287	-0.098603002006859	66.832
27288	0.084425697335427	66.871
27289	-0.562273227424246	66.878
27290	-0.0451219840374031	66.898
27291	-1.11551003406276	66.921
27292	-0.211227258039772	66.947
27293	-0.0737718795533371	66.954
27294	-0.960496657092853	66.988
27295	-0.256702598719898	67.002
27296	-0.120171358047799	67.046
27297	-0.402953454875413	67.06
27298	-0.503994657301673	67.107
27299	0.0143531010492479	67.117
27300	0.0796039834934428	67.146
27301	-0.44039129329178	67.147
27302	0.130524071082355	67.154
27303	-0.206808645754423	67.197
27304	-0.199042609709543	67.202
27305	0.0442126364540291	67.241
27306	-0.231428176243851	67.251
27307	0.0742105787674352	67.252
27308	-0.182142195737875	67.258
27309	0.626946555660579	67.268
27310	0.0127229724996885	67.275
27311	-0.0399150420189822	67.296
27312	-0.204385571764505	67.311
27313	0.453185397893898	67.331
27314	-0.10387308775481	67.345
27315	-0.29663408389276	67.346
27316	-0.0265099082928929	67.353
27317	-0.580962682326207	67.391
27318	0.200031242102342	67.408
27319	-0.102105927854492	67.424
27320	-0.19923421333435	67.444
27321	-0.30292013114529	67.456
27322	-0.00634453892843893	67.468
27323	-0.116421049072382	67.475
27324	0.133824839317783	67.479
27325	-0.169536475417842	67.497
27326	0.361876550843975	67.51
27327	0.191747747555822	67.542
27328	0.0752575238809367	67.566
27329	0.110071084868525	67.57
27330	-0.044222745279248	67.598
27331	-0.167850859820526	67.609
27332	-0.25580932845036	67.63
27333	-0.0544963337916176	67.645
27334	-0.215910168313963	67.648
27335	-0.505053531997122	67.652
27336	0.18054799714837	67.66
27337	-0.131448025233194	67.681
27338	-0.247174513913754	67.683
27339	0.0442273657709621	67.697
27340	-0.257727132869031	67.751
27341	-0.909277690661124	67.761
27342	0.233252084306496	67.772
27343	-0.277692145907862	67.812
27344	-0.0283223386661357	67.839
27345	-0.0134543190489501	67.839
27346	0.785548864820043	67.852
27347	-0.423060489650791	67.871
27348	0.268759315221058	67.894
27349	0.200790583932173	67.902
27350	-0.110345546456533	67.908
27351	-0.0886432557591664	67.917
27352	-0.176524583670836	67.917
27353	0.151130167505072	67.919
27354	-0.104087688957199	67.937
27355	0.0489849722659159	67.967
27356	-0.109262420121216	67.969
27357	-0.675178865977898	67.97
27358	-0.0910902564448038	68.007
27359	-0.180962741070855	68.037
27360	0.018948692077532	68.069
27361	-0.0334241845835831	68.069
27362	-0.230141401592224	68.081
27363	-0.0519763631900321	68.112
27364	0.100965448943091	68.114
27365	0.019019122044755	68.119
27367	-0.333809214027702	68.143
27368	-0.846255862065078	68.167
27369	0.119999040640037	68.167
27370	-0.267853962444008	68.223
27371	0.101414933892881	68.261
27372	-0.299853535549403	68.285
27373	-0.094888426013963	68.286
27374	-0.295991072105351	68.347
27375	0.0587995528721114	68.364
27376	-0.121054449607716	68.373
27377	0.199350994377832	68.414
27378	0.251286852435896	68.415
27379	0.410310134852504	68.419
27380	-0.413797831632709	68.433
27381	0.0452707030580526	68.438
27382	-0.228896014820199	68.439
27383	0.12549927195829	68.46
27384	-0.630215643541036	68.492
27385	-0.0695555557395433	68.531
27386	0.244285131206036	68.535
27387	-1.05382448638716	68.543
27388	-0.544639355195036	68.546
27389	-0.0691475629101951	68.565
27390	-0.156727489708864	68.583
27391	0.09609478346675	68.63
27392	0.295799495484335	68.654
27393	0.249360770154769	68.658
27394	0.808389257947528	68.665
27395	-0.329406039797989	68.67
27396	0.104535128139303	68.676
27397	0.000211375740306025	68.682
27398	-0.315770372342903	68.699
27399	0.0534081898984021	68.699
27400	0.0191709172839407	68.715
27401	0.0692738730762326	68.72
27402	-0.0300160842190466	68.721
27403	-0.277235027264306	68.768
27404	-0.163549394327535	68.77
27405	0.0847660667508982	68.771
27406	0.177076523243538	68.778
27407	-0.126183570986365	68.78
27408	-0.356409879406688	68.805
27409	0.223370682663722	68.823
27410	-0.190938890709615	68.83
27411	-0.151588515935779	68.834
27412	-0.123611810417011	68.85
27413	0.0759843604154808	68.854
27414	0.66343933010822	68.923
27415	-0.036437176853758	68.954
27416	-0.33319412403407	68.963
27417	-0.203803245765872	68.964
27418	0.573811846696225	68.978
27419	-0.291983325993214	68.983
27420	0.377998601733833	68.986
27421	0.0460195426535339	69.011
27422	-0.508655443667857	69.015
27423	-0.104323009253506	69.026
27424	-0.194341030754186	69.031
27425	0.108588677943737	69.054
27426	0.348260864235721	69.072
27427	0.129053446361138	69.135
27428	-0.417275833479273	69.152
27429	-0.328443543798348	69.152
27430	0.150487232377047	69.171
27431	-0.0311166293482845	69.186
27432	-0.212975267006106	69.205
27433	-0.105758822131484	69.215
27434	-0.496666824152766	69.219
27435	-0.150216365639384	69.222
27436	0.109039825344179	69.237
27437	-0.330496878161281	69.251
27438	-0.0557408708417658	69.259
27439	0.687585085907762	69.263
27440	-0.597444079291622	69.276
27441	-0.0345558947611664	69.31
27442	-0.0270212405423508	69.33
27443	0.317750388972156	69.333
27444	0.051956220064465	69.425
27445	0.499450290526952	69.44
27447	0.0781218413040415	69.442
27448	0.00122126260089447	69.442
27449	0.119440409455886	69.531
27450	0.171223638093435	69.554
27451	-0.544575286798929	69.573
27452	0.592107004512643	69.58
27453	-0.151513390144231	69.603
27454	-2.02474702383293	69.625
27455	0.04996193336621	69.629
27456	0.14812109851095	69.631
27457	0.111627077108982	69.685
27458	0.105362851821234	69.69
27459	0.00219487099663464	69.703
27460	0.18212871712095	69.707
27461	0.620049972873044	69.71
27462	-0.0308143915391794	69.711
27463	0.0972099509816931	69.747
27464	-0.105330323117012	69.754
27465	-0.13176167170293	69.773
27466	0.0278261721369118	69.782
27467	-0.346084640131564	69.8
27468	0.0979105045031566	69.8
27469	0.0444086443105464	69.813
27470	-0.197298503079513	69.821
27471	0.375350512182387	69.842
27472	0.085932555417311	69.854
27473	0.0351631323426386	69.884
27474	-0.0405915809402713	69.93
27475	-0.221888377052181	69.982
27476	-0.691302764728464	69.997
27477	0.182944663536114	70.022
27479	-0.256257471273202	70.046
27480	-0.0637112973066263	70.057
27481	-0.139474865146854	70.061
27482	0.100932975072662	70.091
27483	0.127290725192804	70.12
27484	0.0935749103122765	70.135
27485	0.31054962504233	70.147
27486	-0.202239495223928	70.153
27487	-0.236305536663419	70.153
27488	0.0708481806023359	70.159
27489	-0.217236906734822	70.194
27490	0.844922152103286	70.202
27491	-0.51771927558229	70.231
27492	0.0109726054249913	70.259
27493	-0.125797208354963	70.288
27494	-0.0269813327491886	70.288
27495	-0.279005859408522	70.303
27496	0.2976910668129	70.307
27497	-0.830259062477718	70.324
27498	0.180300662782798	70.414
27499	-0.210177154591234	70.447
27500	-0.220640747875878	70.487
27501	-0.284440292457789	70.532
27502	-0.477390844067824	70.533
27503	-0.650530312646414	70.574
27504	0.688689732271496	70.583
27505	-0.111536257409813	70.639
27506	-0.0112605603964053	70.691
27507	-0.29795032881909	70.701
27508	0.0265925085411719	70.707
27509	-0.349921538737168	70.753
27510	-0.0749134012176911	70.763
27511	0.243761688528282	70.775
27512	0.632419709632175	70.779
27513	0.170426813807071	70.809
27514	0.187889577001278	70.831
27515	0.140115199617723	70.939
27516	-0.600865669455108	70.962
27518	-0.147791271528957	70.982
27519	-0.478570045822137	70.999
27520	0.346458833745813	71.001
27521	0.143471180068678	71.013
27522	-0.149746205166595	71.018
27523	0.680912064460552	71.032
27524	-0.302411823096619	71.044
27525	-0.120568592086329	71.063
27526	0.744268044195496	71.152
27527	-0.214653984313688	71.176
27528	-0.00758036745035518	71.196
27529	0.0334422447536001	71.214
27530	-0.349139551812143	71.238
27531	-0.597361141495797	71.249
27532	-0.290049353081822	71.273
27533	-0.0665645465471565	71.278
27534	-0.60164324013778	71.284
27535	-0.180160149284883	71.285
27536	-0.318952486198831	71.287
27537	0.0561573150213002	71.305
27538	-0.375180485023606	71.411
27539	-0.086223337286267	71.411
27540	-0.0414700412907471	71.416
27541	-0.802802835168819	71.459
27542	-0.147178646311929	71.463
27543	0.427033469074467	71.472
27544	-0.0560824935964296	71.488
27545	-0.130778802285068	71.488
27546	-0.092836450002816	71.495
27547	-0.23042341129112	71.518
27548	0.206990346355666	71.52
27549	-0.188894302866329	71.544
27550	0.570014425333837	71.55
27551	-0.210398872918652	71.551
27552	0.0532858432640912	71.573
27553	0.13431497892445	71.624
27554	-0.442617543744471	71.672
27555	-0.739849093508042	71.691
27556	-0.406151892384929	71.691
27557	0.0333782291012397	71.697
27558	0.00890786103792353	71.701
27559	-0.192318031592703	71.735
27560	0.238544904365298	71.739
27561	-0.187534464796866	71.744
27562	0.00297629046540343	71.77
27563	-0.370859449264198	71.815
27564	0.087108070711822	71.826
27565	-0.222257133426041	71.853
27566	0.0894393118961889	71.867
